"Class","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
0,31900,83226,115509,"DebtCon","Mgr",11,0,0,79.030115608,0,34,26.521859522
1,14800,NA,NA,"HomeImp","ProfExe",0,NA,NA,NA,NA,NA,NA
0,26800,148471,183284,"DebtCon","ProfExe",4,0,0,323.26238295,0,35,37.272271308
0,25100,24205,54464,"DebtCon","Other",25,0,0,116.44076966,0,11,22.459369364
0,19300,53710,78082,"DebtCon","Other",5,NA,NA,114.14269623,0,7,36.991343492
0,12900,55673,64582,"DebtCon","Other",4,0,0,163.41663166,0,14,26.987437342
1,6000,9660,35900,"DebtCon","Other",8,0,1,136.3,3,6,NA
0,10900,NA,66691,"HomeImp","Other",NA,0,0,349.75236213,0,7,34.34334852
0,15000,NA,87360,"DebtCon","Office",28,0,0,323.63333333,0,16,NA
0,10000,59828,72489,"DebtCon",NA,18,0,0,157.24366245,1,11,31.626821934
0,15800,46716,60231,"DebtCon","Other",3,0,0,191.32373689,0,13,28.053604481
0,22800,52644,96376,"DebtCon","Other",7,0,0,238.38014523,0,19,34.94670077
1,8000,21944,31352,"DebtCon","Other",0,1,1,33.433333333,9,3,NA
0,29700,46268,79463,"DebtCon","Office",0,0,0,161.27602904,3,19,40.261962227
0,7000,64255,68389,"HomeImp","Other",4,0,0,80.152430908,2,19,40.561860543
0,8200,51730,59025,"DebtCon","Other",16,0,3,220.81329019,0,37,24.380092654
0,8800,73765,93917,"DebtCon","Other",15,NA,NA,128.85330185,4,15,24.491198608
1,10000,62000,80000,"DebtCon","Other",5,NA,1,97.4,4,30,NA
0,50200,NA,85567,"HomeImp","Other",NA,0,0,351.18565237,0,6,24.084565842
0,11800,65012,91614,"HomeImp","Office",26,0,0,171.88954687,2,13,42.488517052
1,20000,116932,138072,"HomeImp","Other",19,0,0,171.46666667,2,23,NA
0,12800,81694,101680,"DebtCon","Other",0,0,0,159.35410405,1,22,40.111578298
0,6200,NA,80078,NA,NA,NA,NA,NA,NA,NA,NA,25.375544161
1,6000,NA,95500,"HomeImp","Mgr",6,1,2,129.9,1,22,NA
0,18200,53646,156048,"DebtCon","ProfExe",20,0,0,232.29712557,0,27,20.856067533
0,16000,57944,89778,"HomeImp","ProfExe",2,0,0,135.60607791,0,12,25.725793664
0,20500,59969,90311,"DebtCon","Office",5,NA,NA,151.57534173,NA,15,36.50493346
0,23500,NA,59600,"DebtCon","Other",26,0,0,127.8,0,9,NA
1,50000,38000,NA,"DebtCon","ProfExe",26,7,6,150.2,0,25,NA
0,15600,105959,121747,"DebtCon","Other",0,0,0,120.53313143,2,21,39.294812813
0,13800,85805,135789,"DebtCon","ProfExe",15,0,0,303.68822972,0,18,27.869079212
0,11100,NA,67005,"HomeImp","Other",NA,0,0,364.37597582,0,7,36.674734318
1,10400,42714,72322,"DebtCon","Other",12,0,0,105.07480159,6,15,41.262353472
0,32300,133193,174905,"DebtCon","Mgr",13,0,0,177.0516476,1,28,39.475689602
0,21600,106308,147378,"HomeImp",NA,NA,NA,NA,NA,NA,NA,39.137644634
0,2400,98449,117195,"HomeImp","Office",4,0,0,93.811774855,0,13,29.681827045
1,9700,32660,54536,"DebtCon","Office",0,0,0,156.4821057,0,13,67.32490355
0,17500,23288,94904,"DebtCon","ProfExe",8,0,0,145.12073677,0,20,29.675382217
0,8700,NA,32855,"HomeImp",NA,NA,NA,NA,NA,NA,NA,35.937902683
0,15200,49428,62696,"DebtCon","Mgr",27,0,0,265.39531284,1,16,38.500796453
1,3900,14500,22092,"HomeImp","Other",3.5,0,1,150.3,5,8,NA
0,15200,137128,184660,"DebtCon","Mgr",11,0,0,254.35602009,0,21,28.815035637
0,13100,48153,70059,"DebtCon","Other",11,0,0,242.6505336,0,18,30.893118223
0,10000,64375,72418,"DebtCon","ProfExe",14,0,0,207.61730644,3,31,38.867949083
1,40000,NA,850000,"HomeImp","Other",17,0,0,186.66666667,1,24,NA
1,4900,25597,23031,"HomeImp","Other",5,0,0,101.74676644,0,8,33.243156978
1,12000,118000,139350,"HomeImp","ProfExe",2,0,0,153.16666667,2,17,NA
0,13900,41641,53200,"DebtCon","Other",NA,0,0,83.062468192,0,15,42.403634209
0,10300,74624,96697,"DebtCon","Office",7,0,0,217.23532123,3,28,41.511300788
0,11500,44097,58336,"DebtCon","Office",0,0,0,173.31832075,0,20,38.191626025
0,9100,46406,56134,"HomeImp","Other",9,0,0,93.853460687,3,34,39.466330333
0,19200,54483,81690,"DebtCon","Other",16,0,0,198.70251643,0,21,37.749426528
1,6200,42100,57385,"DebtCon","Other",8.5,0,1,164.8,1,28,NA
0,10000,84580,118924,"HomeImp","Office",31,0,0,341.94497562,2,37,35.248897631
0,27300,44026,71597,"DebtCon","Other",22,NA,1,287.22679628,0,30,38.486948668
1,5300,51000,64000,"HomeImp","Mgr",10,1,0,98.333333333,0,12,NA
0,5400,47844,52040,"HomeImp","Office",8,NA,NA,189.03430464,NA,18,24.701136262
0,21600,105654,155460,"DebtCon","Mgr",16,0,0,193.04880318,0,25,33.600608463
0,25000,72077,104294,"DebtCon","Mgr",1,NA,NA,232.05112346,4,24,40.645479766
1,31200,38352,80550,"DebtCon","Mgr",21,1,0,116.4379076,0,14,35.38186329
0,15300,77069,104534,"DebtCon","ProfExe",0,0,0,276.9242472,2,21,39.244599535
1,20500,52031,64975,NA,"Other",2.5,1,3,105.53333333,2,33,NA
0,17400,97072,155146,"DebtCon","Mgr",0,0,0,204.16561629,0,19,40.507964774
1,45000,47321,115000,"DebtCon","Other",NA,0,1,130.3,0,22,NA
0,8600,NA,54905,"HomeImp","Other",8,0,0,308.65011743,2,13,32.553976104
0,16000,101000,130000,"DebtCon","ProfExe",7.5,0,0,102.5,0,14,NA
0,13100,70368,87407,"DebtCon","Other",2,0,0,232.99471273,3,26,29.66798564
0,22400,72866,95734,"DebtCon","Mgr",5,0,0,75.955735269,7,23,37.50722389
0,17400,58941,88470,"HomeImp","ProfExe",4,0,0,123.25705457,0,12,25.557593337
0,50900,NA,85196,"HomeImp","Other",NA,0,0,351.45087807,0,6,21.595479997
0,16600,95860,123546,"DebtCon","Office",0,NA,2,252.75748794,1,29,40.608567483
1,5000,68000,75616,"DebtCon","ProfExe",0.1,0,0,131.86666667,0,30,NA
0,24500,118251,158758,"DebtCon","Mgr",2,0,0,282.64992165,0,24,38.844801954
0,13700,86161,106737,"HomeImp","Other",22,0,0,135.33270363,4,23,29.409524029
1,9200,70715,85000,"DebtCon","Office",26,0,0,143.06666667,2,23,NA
0,16900,68940,88264,"DebtCon","Office",0,0,0,166.10628148,0,25,24.955311418
0,16200,49780,109050,"HomeImp","Office",2,NA,2,128.28852927,0,23,39.57681143
0,25100,26211,42517,"DebtCon","Other",28,0,0,313.33622787,NA,12,31.295069566
0,10300,44941,60694,"DebtCon","Other",2,0,0,85.681205116,0,20,39.53639781
0,20100,59726,79982,"DebtCon","Mgr",8,1,0,74.210758656,2,28,36.846921785
1,5000,71571,85100,"DebtCon","ProfExe",1.4,0,1,82.133333333,0,13,NA
0,14900,69723,83553,"DebtCon","Office",5,0,0,114.85553461,1,19,22.957291799
1,31500,16800,NA,"DebtCon",NA,12,1,2,110.63333333,4,20,NA
0,15200,NA,100320,NA,"Other",NA,0,0,190.25647598,0,9,33.799992283
0,10000,87579,105000,"DebtCon","Other",13,0,0,209.96666667,3,16,NA
0,28200,NA,117181,"DebtCon","Mgr",9,0,0,170.64615367,0,26,31.601436148
1,50200,197770,271676,"DebtCon","Mgr",16,0,0,146.86254129,1,20,42.926580203
0,35100,88197,132776,"DebtCon","Mgr",30,0,0,333.04631226,0,20,39.294720942
0,12400,NA,69350,NA,NA,0,0,0,NA,0,0,2.3651954133
0,9900,84920,201713,"HomeImp","Self",13,0,0,3.0443841399,NA,8,21.05764132
1,77400,87651,224630,"HomeImp","Self",9,0,2,73.469630013,3,13,40.929793264
1,18600,73473,105848,"HomeImp","Mgr",9,0,4,186.71283572,1,14,27.646036576
0,22300,101738,145709,"HomeImp",NA,NA,NA,NA,NA,NA,NA,38.719965803
0,27700,35132,71456,"DebtCon","Mgr",13,0,0,84.874967196,5,16,35.650730315
0,17800,69306,94504,"HomeImp","ProfExe",7,0,0,85.850829978,0,15,32.294216902
0,50300,NA,88313,"HomeImp","Other",NA,0,0,344.40977664,0,7,22.169596305
1,20800,176235,209695,"DebtCon","Other",9,3,0,159.70677027,0,25,38.591939971
0,15200,77636,95682,"DebtCon","ProfExe",10,1,1,335.84132178,NA,41,37.982543748
1,27700,NA,65635,"HomeImp","Other",18,0,3,221.1,1,28,NA
0,23000,NA,46846,"DebtCon","Other",NA,NA,NA,77.553203053,NA,13,25.614294668
0,26900,98324,129210,"DebtCon","ProfExe",0,1,0,185.20581113,3,38,34.650649126
0,17400,42876,66085,"DebtCon","Mgr",26,0,0,281.57815248,1,16,38.027521678
1,19300,27747,43740,"DebtCon","Office",7,1,0,167.65798082,1,16,35.086070551
0,16400,73466,89453,"DebtCon","Other",4,0,0,198.82742376,3,19,41.523497409
0,4100,57992,63797,"DebtCon","ProfExe",7,0,4,165.50503695,1,31,22.27817437
0,13000,16913,48587,"HomeImp","Office",23,0,0,264.9921562,0,20,30.622635559
0,10900,57494,66704,"DebtCon","Mgr",6,NA,NA,115.31274905,NA,24,39.510985743
0,8700,50711,87898,"DebtCon",NA,4,0,0,209.5214385,4,30,32.743007077
1,11600,57200,72500,"DebtCon","Other",5,0,0,34.466666667,4,15,NA
0,19200,57728,96552,"DebtCon","Office",0,0,0,80.602363108,0,23,37.508103137
0,14600,28050,49244,"HomeImp","Other",9,0,0,122.11663939,1,9,20.82876656
0,10500,NA,53907,"HomeImp","Other",10,0,0,308.21326219,2,13,34.408948419
0,11600,36357,56514,NA,"Other",31,0,0,237.81896639,0,19,20.181582401
0,47500,NA,83607,"HomeImp","Office",10,0,0,298.43084814,0,12,32.408686133
1,20800,70758,NA,"DebtCon","Other",0,4,2,107.53333333,3,19,NA
0,19400,110745,173474,"DebtCon","Office",6,0,0,217.40670533,4,23,42.220407153
0,69700,191972,294367,"DebtCon","Self",10,0,0,230.70561338,2,25,28.201870511
0,25200,69510,90781,"DebtCon","ProfExe",6,0,1,143.83135388,4,25,35.326912601
0,30600,35332,71898,"DebtCon","Other",10,NA,NA,115.21089553,NA,24,33.071350275
0,11700,47072,85090,"HomeImp","Other",18,0,0,192.25318228,0,16,35.064864675
0,17900,102054,143103,"DebtCon","Office",5,NA,NA,125.85853903,2,16,32.847435051
0,25800,82058,116330,"DebtCon","ProfExe",11,0,1,128.44716991,0,18,27.98945739
0,20900,NA,73849,"HomeImp","Office",7,0,0,124.95599784,1,5,18.481293525
0,9400,77715,101258,"DebtCon","Mgr",2,0,0,65.876586717,1,23,38.108000987
0,19300,83141,112096,"DebtCon","Mgr",15,0,0,255.78828901,5,31,35.514487999
0,17400,102228,115898,"DebtCon","ProfExe",0,0,0,144.19816755,0,30,35.114150348
0,12200,82904,125057,"DebtCon","Office",8,0,0,131.6590526,1,21,37.273139992
0,12800,71531,87256,"HomeImp","Office",26,0,0,167.1637357,1,14,40.376137593
1,25000,NA,72970,"DebtCon","ProfExe",1.8,4,0,198.8,0,18,NA
0,30300,54352,79302,"DebtCon","Office",0,0,0,152.20277687,3,19,41.62936282
0,14300,67018,81805,"DebtCon","Other",1,0,0,253.59245092,3,25,30.686218746
1,18100,23590,215548,"DebtCon","Mgr",10,7,2,136.5300202,10,41,33.272297524
0,12100,18728,34443,"DebtCon","Mgr",9,0,0,117.64828293,0,10,21.589836378
0,28500,137174,186118,"DebtCon","Mgr",1,NA,NA,115.29481113,NA,39,32.87512565
0,16300,43500,69875,"DebtCon","ProfExe",5,0,0,245.53333333,3,32,NA
0,21200,23088,56535,"DebtCon","Other",27,0,1,216.1560174,0,24,27.395233882
0,12300,35651,59795,"HomeImp","Other",22,0,0,118.65306415,0,23,40.662981652
0,38400,31458,71821,"DebtCon","ProfExe",4,0,0,191.97555843,2,17,24.985362469
0,18000,68000,98898,"DebtCon","Office",10,0,0,206.96666667,2,13,NA
0,17600,62996,86817,"HomeImp","ProfExe",12,0,1,152.78264779,0,14,29.203654576
0,25100,77088,111568,"DebtCon","Mgr",7,0,0,288.00802523,2,29,32.550837642
0,15500,93730,106841,"DebtCon","Sales",13,NA,1,132.82057094,0,18,33.292973693
1,14200,NA,49060,"DebtCon","Other",NA,NA,NA,NA,NA,NA,24.701641997
1,7500,59000,72000,"HomeImp","Office",5,0,3,295.86666667,0,19,NA
0,12400,31303,57444,NA,"Other",29,0,0,246.71682738,0,18,20.205907521
0,9000,NA,63684,"HomeImp","Other",NA,0,0,358.06666667,0,7,NA
0,16600,55912,81552,"DebtCon","Other",6,NA,NA,106.51293172,0,7,36.763752672
0,16700,105556,136568,"DebtCon","Other",0,0,0,273.72507278,0,47,40.041684652
0,16100,49244,65523,"HomeImp","Office",2,0,0,110.21989337,0,17,31.001523706
1,19000,46300,72000,"DebtCon","ProfExe",5,1,1,215.03333333,6,24,NA
1,47000,159500,230000,"DebtCon","Office",3,0,0,NA,0,0,NA
0,26800,133594,173255,"DebtCon","Other",8,0,0,215.968328,1,19,36.946997493
0,12400,16375,36672,"DebtCon","Mgr",8,0,0,120.67492799,0,11,24.089437148
1,5300,26908,36078,"HomeImp","Other",NA,0,0,302.35870946,0,8,39.196985402
1,14900,58204,71257,"DebtCon","Office",3,3,2,206.51873487,1,50,43.762930265
1,10000,66399,78000,NA,"ProfExe",0.9,0,0,112.6,0,15,NA
0,17300,65077,91991,"DebtCon","Other",0,2,3,114.02344238,2,26,35.90776048
0,27500,23439,47177,"DebtCon","Other",25,0,0,112.89450731,0,11,23.022894085
1,13400,5900,55320,"HomeImp","Other",3,2,2,234.02181639,3,16,19.089300996
0,9900,47367,114837,"DebtCon","ProfExe",4,0,0,210.43553362,0,10,25.042108535
0,30400,55429,103948,"DebtCon","Office",3,0,0,182.48416421,1,25,35.150980788
1,25600,105480,126389,"DebtCon","Mgr",25,0,2,307.40290366,2,35,36.763824165
0,13600,NA,35396,"DebtCon","Other",11,NA,NA,101.79352327,1,8,32.66950311
1,9300,24000,37125,"DebtCon","Office",3.5,1,1,148.03333333,2,19,NA
0,21900,91327,139106,"DebtCon","ProfExe",NA,0,0,201.68554815,0,21,30.019555132
0,19100,31442,57151,"DebtCon","Other",16,0,0,100.03263589,1,17,39.907041625
0,9600,50655,59502,"DebtCon","Other",0,0,0,93.432844102,0,20,37.982353508
0,25700,26059,51800,"DebtCon","Other",24,0,0,118.03113124,0,10,23.085478541
0,17900,97335,167384,NA,"Other",NA,0,NA,250.48710842,NA,24,39.15632328
0,25100,44639,75412,"DebtCon","Other",22,NA,1,284.91367043,0,29,39.518017085
1,18900,51075,78045,"DebtCon","Office",2,1,5,74.091196034,1,15,42.198282202
0,20400,99781,128452,"DebtCon","Office",23,0,0,265.95084552,2,16,33.79937887
1,16300,25004,65000,"DebtCon","Other",2,0,0,199.83333333,0,7,NA
0,11200,44966,55114,"DebtCon","Office",1,0,0,173.96189741,1,21,37.456622102
0,23000,58696,102176,"HomeImp","ProfExe",18,0,0,629.09576631,0,23,22.825607116
0,11000,116361,143318,"DebtCon","ProfExe",15,NA,1,181.07079325,1,32,30.032845485
1,8000,58000,73750,"DebtCon","Mgr",22,0,4,221.43333333,1,20,NA
1,12600,86785,110400,"DebtCon","Other",0.7,1,NA,89.066666667,2,27,NA
0,15900,102564,120724,"DebtCon","ProfExe",0,0,0,125.83407016,0,30,37.993775785
0,17300,20798,37980,NA,"Office",2,0,0,219.30936478,0,16,37.763211014
0,13000,96172,112123,"DebtCon","ProfExe",14,0,0,181.89180444,1,18,36.225571567
0,24100,95549,112283,"DebtCon","Other",22,0,0,243.34973257,0,28,39.082696629
1,15000,109000,155000,"DebtCon","Office",0,3,2,105.5,1,28,NA
0,8500,NA,27873,"HomeImp","Office",21,0,0,190.06187015,0,15,38.375406098
1,30000,17696,53100,"DebtCon","Mgr",20,4,5,147.86666667,0,28,NA
0,21600,45421,75632,"DebtCon","Office",2,0,1,230.24223467,0,11,33.457380881
0,3600,100693,114743,"HomeImp","Office",6,0,0,88.470452135,0,14,29.393543382
0,19000,122000,158000,"DebtCon","Office",2,NA,1,374.03333333,NA,52,NA
0,10500,60145,63268,"HomeImp","Other",4,0,0,122.49607792,0,34,36.736870753
0,14800,73887,109451,"DebtCon","Other",6,0,0,81.314818639,2,13,33.981408348
0,30800,195221,293118,"DebtCon","Other",29,0,0,151.95741818,0,22,38.181027322
0,12400,132894,198168,"HomeImp","Office",0,0,1,355.1639113,0,16,40.540295366
0,7500,NA,49804,NA,NA,NA,NA,NA,NA,NA,NA,12.391235037
0,47500,95847,152789,"DebtCon","Other",16,0,0,230.06727728,8,18,38.959252878
0,26800,35485,74949,"DebtCon","Mgr",14,0,0,84.766624812,5,15,36.191458547
0,12300,33061,46277,"DebtCon","Other",8,NA,1,154.8992783,7,28,39.701782857
0,23100,83458,107589,"DebtCon","Mgr",24,NA,0,314.06637396,1,43,38.043726208
0,21500,100727,146904,"HomeImp","ProfExe",11,0,0,153.22388819,1,23,34.965962753
1,17500,68000,133015,"DebtCon","Office",19,1,1,177.5,5,21,NA
0,10800,49953,75322,"DebtCon","Other",0,0,0,58.892731331,8,21,23.875946186
0,5200,16324,45187,"HomeImp","Self",NA,0,0,221.11808171,0,11,42.712093844
1,12200,53242,70400,"DebtCon","Other",14,0,0,169.93066352,0,18,34.629427656
0,16300,84480,101243,"DebtCon","Office",30,NA,0,337.34230408,2,49,35.412870351
1,15000,49200,72900,"DebtCon","Other",10,0,0,174.03329961,1,16,NA
0,16200,62783,94394,"DebtCon","Office",1,0,0,167.42934703,0,25,23.691156853
0,12000,87000,113850,"DebtCon","Office",11,0,0,216.13333333,0,12,NA
0,28100,100420,207737,"DebtCon","Other",22,0,0,197.19812185,0,19,26.372548724
0,7700,NA,68131,"HomeImp","Office",1,0,0,56.609906288,0,3,40.499820445
0,15400,NA,55421,"DebtCon","Office",2,0,0,81.278511267,2,9,38.723895033
0,4000,66000,79050,"HomeImp","Other",1.8,2,0,279,1,6,NA
0,40600,362909,466731,"HomeImp","ProfExe",4,0,0,305.81241924,4,14,42.930339471
0,16000,42000,63400,"HomeImp","Office",3.5,0,0,123.8,0,18,NA
1,22300,75600,102000,"DebtCon","Mgr",5,0,1,64.933333333,2,28,NA
0,51800,174945,251643,"DebtCon","ProfExe",5,0,0,257.80792887,1,33,40.174064762
0,16600,57094,94944,NA,"ProfExe",9,0,0,NA,0,15,24.023048237
1,16000,70000,87400,"DebtCon","Office",18,NA,3,145.86666667,3,18,NA
0,38000,97759,139899,"DebtCon","Other",11,0,0,62.858669659,1,36,41.788492175
0,24900,89530,146815,"DebtCon","ProfExe",19,1,0,164.77031037,1,25,39.345858588
0,26400,59288,87753,"DebtCon","Other",8,1,1,145.88249239,3,29,38.972486705
0,23300,88825,104609,"HomeImp",NA,8,NA,NA,NA,NA,NA,28.013238842
0,14900,72637,103297,"DebtCon","Other",4,2,0,83.466086341,0,20,22.553039619
0,12400,49264,57923,"DebtCon","Other",0,0,0,182.00104146,2,13,27.00877688
0,30800,29226,44735,"DebtCon","Other",1,0,0,66.244719761,0,7,13.783965436
0,18600,15243,172611,"HomeImp","Mgr",25,0,0,73.441538538,2,21,29.095882796
0,10900,NA,76207,NA,NA,NA,NA,NA,NA,NA,NA,22.392611597
0,8300,59761,75081,"DebtCon",NA,17,0,0,147.94164245,1,11,31.959227235
1,12000,48189,53969,"DebtCon","Other",5,0,0,276.38174269,0,18,65.495243152
0,24100,57555,90732,"DebtCon","Other",8,0,0,236.96199248,1,19,37.934877857
0,16500,36206,53040,"HomeImp","Other",9,0,0,118.30137184,0,9,17.747783551
0,11700,37093,62116,"DebtCon","Mgr",NA,NA,NA,NA,NA,NA,37.010948765
1,13000,111000,137813,NA,"Mgr",6,2,2,138.33333333,3,65,NA
0,25100,66938,92544,"DebtCon","ProfExe",8,1,1,135.66507023,4,26,34.565876305
0,16800,57329,83695,"DebtCon","Other",3,0,0,294.99970155,2,16,40.625052691
0,16000,NA,33382,"DebtCon","Other",13,NA,NA,84.93118132,1,9,33.720783378
0,22600,142117,179173,"DebtCon","ProfExe",5,NA,NA,200.8339688,4,42,41.00966476
0,12500,26286,36002,"DebtCon","Other",2,NA,NA,NA,NA,NA,38.438681858
0,25000,65700,93400,"DebtCon","Office",10,0,0,149.16666667,0,21,NA
0,22600,63363,90816,"DebtCon","Office",3,NA,NA,174.32656084,NA,15,38.742481605
0,14800,90722,105695,"DebtCon","Office",31,NA,0,321.40837406,2,50,35.240741305
0,16800,144756,183810,"DebtCon","Mgr",11,0,0,243.54225494,0,20,26.733982835
1,17400,54161,75500,"DebtCon","Office",4,0,0,23.333333333,5,11,NA
0,26100,80176,113247,"DebtCon","Mgr",9,0,1,294.75203341,1,29,33.19212531
0,8700,58007,73069,"DebtCon","ProfExe",14,0,0,240.43728186,3,31,37.897480893
0,15000,89126,118300,"DebtCon","Office",0.4,NA,3,263.16666667,1,30,NA
0,5500,87765,101053,"DebtCon","ProfExe",22,0,0,55.558049044,2,13,31.375542416
0,28400,207687,242544,"HomeImp","Other",8,0,0,134.00768046,0,41,41.298386628
0,5800,75000,90543,"DebtCon","Mgr",18,0,0,300.4872058,1,23,38.940575356
0,17500,133243,154513,"DebtCon","Mgr",NA,0,0,217.03704869,0,18,37.462991964
0,26300,87291,122531,"DebtCon","ProfExe",10,0,1,128.48325812,0,18,27.837509605
0,25400,44800,78000,"DebtCon","Other",21,0,0,211.03333333,1,27,NA
0,47500,NA,76836,"HomeImp","Office",11,0,0,290.6493233,0,13,34.146892704
0,5000,73126,87500,"DebtCon","Other",1,0,0,125.96666667,2,10,NA
0,24400,95843,123377,"DebtCon","Self",2,0,0,201.97675616,1,26,32.903468132
0,21300,94642,125062,"DebtCon","Office",24,0,0,278.691315,2,17,32.988531805
0,16000,62973,87698,"DebtCon","Office",1,0,0,156.42811549,0,24,23.570800835
0,27300,140773,188414,"DebtCon","ProfExe",12,0,0,144.09346485,0,37,41.482803685
0,8000,45000,56100,"HomeImp","Other",9.9,0,0,92.3,3,34,NA
0,6900,75880,113612,"DebtCon","Office",1,0,0,230.80558812,1,38,17.965883444
0,26700,186185,233480,"DebtCon","ProfExe",0,0,0,290.57883702,1,32,41.741201045
1,16200,46115,61917,"HomeImp","Other",2,0,0,259.36069753,0,47,43.717499442
0,10600,80386,106526,"HomeImp","ProfExe",1,0,0,64.066735538,1,19,34.104697064
1,12000,42000,60000,"DebtCon","Other",4,1,2,145.53333333,0,23,NA
0,15300,127172,156578,"DebtCon","Mgr",NA,0,0,213.28602181,0,19,36.290353532
0,18200,63852,93356,"DebtCon","Other",1,0,0,181.91176992,0,31,33.209409246
1,21400,166244,212505,"DebtCon","ProfExe",4,2,7,183.5480397,4,24,38.149059231
0,13400,156455,180313,"DebtCon","ProfExe",6,NA,1,210.71825612,4,25,40.247372799
0,25100,58042,98964,"DebtCon","Other",16,0,1,125.79586391,0,29,38.372223501
0,14400,32683,48467,"HomeImp","Other",11,0,0,114.41203294,0,10,21.46972396
0,8500,41210,45175,"DebtCon","Office",9,0,0,209.49409472,1,22,29.96408198
0,21300,74081,102810,"DebtCon","Office",9,0,0,200.91114932,1,12,31.155585928
0,20400,76305,103430,"HomeImp","ProfExe",8,0,0,68.441583027,0,16,31.515593407
1,6900,5816,NA,"HomeImp","Mgr",23,0,2,67.8,1,18,NA
1,2400,NA,17180,"HomeImp","Other",NA,0,0,14.566666667,3,4,NA
0,16400,21857,51994,"HomeImp","ProfExe",7,0,0,201.93333333,0,14,NA
0,26400,73679,98614,"DebtCon","Office",10,0,0,151.62870365,0,20,38.159622791
0,9300,NA,36793,"HomeImp","Other",NA,NA,NA,304.52018936,NA,11,30.738813764
0,13200,77241,112904,"DebtCon","Other",5,0,0,68.549045013,2,14,34.535243721
0,17700,60260,90196,"HomeImp","ProfExe",11,0,1,177.85484553,0,14,29.60717111
0,19300,99714,126965,"HomeImp","Mgr",0,0,1,301.75357401,1,20,43.290941693
0,17000,26228,60979,"HomeImp","ProfExe",7,0,0,188.24761053,0,13,29.628676491
0,14700,90662,111778,"DebtCon","ProfExe",1,1,1,148.42324633,0,33,31.770101546
1,14000,139000,159000,"DebtCon","Mgr",13,0,1,171.43333333,1,32,NA
0,32100,120725,168783,"DebtCon","ProfExe",15,0,0,121.56041992,1,17,27.902221607
0,9400,81596,116738,"HomeImp","Office",28,0,0,338.62903535,1,38,34.169513676
0,8400,NA,39106,"HomeImp","Other",NA,NA,1,80.075339194,0,10,35.683502202
1,19000,105200,130000,"HomeImp","Self",5,1,0,237.43333333,1,27,NA
0,18700,47903,63933,"HomeImp","Office",3,0,0,120.41804194,1,17,32.977596653
0,36500,141200,195729,"DebtCon","ProfExe",23,0,0,182.72889478,0,22,37.405509575
1,11300,56602,71500,"DebtCon","Office",11,2,1,52.8,12,20,NA
0,5000,66839,87168,"HomeImp","Other",4,0,0,122.59722258,0,15,40.616779346
0,12800,49349,70078,"DebtCon","Other",9,0,0,240.90805914,0,17,31.754053954
1,5600,5000,66700,"HomeImp","Other",31,1,1,204.06666667,0,11,NA
1,28600,126189,167157,"DebtCon","ProfExe",19,0,2,239.22703591,0,26,31.012748928
0,20500,67852,97944,"HomeImp","Office",14,0,0,141.00534478,0,14,36.609389404
1,13700,46000,81000,"DebtCon","ProfExe",1.5,0,1,101.56666667,0,25,NA
0,16000,63005,90908,"HomeImp","Other",NA,0,0,295.11525035,0,20,29.014876509
0,16800,50135,93772,"DebtCon","ProfExe",5,0,0,126.48940505,2,21,35.856354887
1,12000,NA,NA,"HomeImp","Other",19,0,8,195.83333333,0,13,NA
0,36100,94801,146627,"DebtCon","Other",11,0,0,64.378792887,1,36,40.234871193
0,5100,93000,116875,"HomeImp","Other",10,NA,NA,417.63333333,2,50,NA
1,5000,31000,47350,"HomeImp","ProfExe",12,NA,NA,NA,NA,NA,NA
0,78700,22762,102997,"HomeImp",NA,25,0,0,146.63284161,0,13,34.300201816
0,20600,69949,101807,"HomeImp","Other",3,0,0,218.39093903,0,13,30.271239302
