"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","Class"
"3278",32,"management","single","tertiary","no",2974,"yes","no","cellular",24,"apr",227,1,4,1,"failure",1
"3279",37,"management","married","secondary","no",80,"no","no","cellular",27,"aug",155,3,-1,0,"unknown",0
"3280",37,"blue-collar","divorced","secondary","no",614,"yes","no","unknown",20,"may",185,1,-1,0,"unknown",0
"3281",27,"technician","single","secondary","no",1601,"no","no","cellular",4,"feb",390,2,-1,0,"unknown",0
"3282",32,"services","single","secondary","no",11287,"yes","no","cellular",21,"nov",92,7,-1,0,"unknown",0
"3283",49,"admin.","single","primary","no",181,"yes","no","unknown",8,"may",161,3,-1,0,"unknown",0
"3284",30,"self-employed","single","secondary","no",280,"no","no","telephone",5,"may",92,3,-1,0,"unknown",0
"3285",41,"self-employed","married","secondary","no",634,"yes","no","cellular",16,"jul",239,2,-1,0,"unknown",0
"3286",29,"entrepreneur","married","secondary","no",452,"yes","no","unknown",27,"may",347,1,-1,0,"unknown",0
"3287",44,"blue-collar","married","primary","no",953,"yes","no","cellular",11,"may",772,2,357,1,"failure",0
"3288",44,"admin.","married","secondary","yes",-204,"yes","no","cellular",8,"may",105,1,347,2,"failure",0
"3289",30,"unemployed","single","primary","no",1,"no","no","cellular",18,"nov",119,2,-1,0,"unknown",0
"3290",46,"admin.","single","unknown","no",306,"yes","no","cellular",11,"may",289,5,-1,0,"unknown",0
"3291",40,"management","married","tertiary","no",12212,"no","no","cellular",19,"nov",100,3,-1,0,"unknown",0
"3292",27,"technician","single","secondary","no",643,"no","no","cellular",13,"jul",317,1,-1,0,"unknown",1
"3293",27,"services","single","secondary","no",504,"yes","no","cellular",18,"may",106,5,362,8,"other",0
"3294",35,"services","divorced","secondary","no",221,"yes","no","cellular",14,"may",150,1,360,1,"failure",0
"3295",32,"management","single","secondary","no",916,"yes","no","unknown",16,"may",381,2,-1,0,"unknown",0
"3296",71,"retired","divorced","primary","no",275,"no","no","cellular",14,"jun",293,1,425,1,"success",1
"3297",20,"student","single","secondary","no",1681,"no","no","telephone",16,"apr",130,1,-1,0,"unknown",0
"3298",45,"blue-collar","married","unknown","no",850,"no","no","cellular",19,"aug",211,2,-1,0,"unknown",0
"3299",32,"management","single","tertiary","no",2465,"no","no","cellular",13,"aug",414,1,-1,0,"unknown",1
"3300",45,"entrepreneur","married","secondary","no",781,"no","yes","cellular",17,"nov",652,2,126,2,"failure",1
"3301",44,"management","married","tertiary","no",0,"no","no","cellular",28,"aug",43,1,-1,0,"unknown",0
"3302",55,"management","single","tertiary","no",0,"no","no","cellular",3,"nov",222,3,187,3,"failure",0
"3303",31,"management","single","tertiary","no",617,"no","no","cellular",4,"jun",1161,1,97,2,"success",1
"3304",54,"management","married","tertiary","no",3,"no","yes","cellular",8,"jul",443,1,-1,0,"unknown",0
"3305",47,"blue-collar","married","primary","no",683,"yes","no","cellular",15,"jul",106,12,-1,0,"unknown",0
"3306",38,"services","married","tertiary","no",535,"yes","no","cellular",4,"feb",369,2,-1,0,"unknown",0
"3307",48,"blue-collar","married","primary","no",174,"yes","yes","cellular",8,"aug",36,8,-1,0,"unknown",0
"3308",32,"management","single","tertiary","no",7290,"yes","no","cellular",18,"may",357,1,-1,0,"unknown",1
"3309",41,"blue-collar","married","primary","no",484,"yes","no","cellular",7,"jul",321,3,-1,0,"unknown",0
"3310",52,"admin.","married","secondary","no",4493,"no","no","cellular",21,"nov",268,3,-1,0,"unknown",0
"3311",53,"technician","single","tertiary","no",118,"no","no","cellular",14,"jul",431,3,-1,0,"unknown",0
"3312",42,"services","married","unknown","no",-1085,"no","yes","cellular",21,"nov",45,1,-1,0,"unknown",0
"3313",39,"blue-collar","married","secondary","no",142,"no","yes","cellular",14,"jul",424,4,-1,0,"unknown",0
"3314",31,"student","married","secondary","no",200,"yes","no","cellular",4,"may",362,5,-1,0,"unknown",0
"3315",30,"technician","single","secondary","no",1052,"no","no","cellular",28,"aug",147,2,-1,0,"unknown",0
"3316",57,"self-employed","married","tertiary","yes",-3313,"yes","yes","unknown",9,"may",153,1,-1,0,"unknown",0
"3317",43,"self-employed","married","secondary","no",5704,"yes","no","cellular",20,"nov",154,3,106,2,"failure",0
"3318",43,"management","married","tertiary","no",1050,"yes","yes","cellular",18,"jul",67,11,-1,0,"unknown",0
"3319",33,"admin.","single","secondary","no",21854,"yes","no","cellular",20,"nov",215,2,-1,0,"unknown",0
"3320",36,"technician","married","secondary","no",6384,"yes","yes","cellular",18,"nov",97,1,-1,0,"unknown",0
"3321",28,"blue-collar","single","secondary","no",-127,"yes","no","cellular",4,"jul",1044,3,-1,0,"unknown",1
"3322",75,"retired","married","primary","no",2970,"no","no","cellular",12,"aug",641,1,-1,0,"unknown",1
"3323",45,"admin.","married","secondary","no",129,"yes","no","cellular",2,"mar",145,1,-1,0,"unknown",0
"3324",54,"self-employed","divorced","tertiary","no",1323,"no","no","unknown",20,"jun",47,4,-1,0,"unknown",0
"3325",25,"technician","divorced","tertiary","no",2317,"yes","no","cellular",7,"may",273,4,-1,0,"unknown",0
"3326",36,"technician","single","secondary","no",351,"no","no","cellular",25,"aug",88,3,-1,0,"unknown",0
"3327",46,"management","married","tertiary","no",229,"yes","no","unknown",5,"may",197,1,-1,0,"unknown",0
"3328",56,"technician","married","secondary","no",264,"yes","yes","cellular",7,"may",639,2,280,5,"success",0
"3329",31,"admin.","married","secondary","no",11839,"yes","yes","cellular",20,"nov",533,2,-1,0,"unknown",0
"3330",49,"blue-collar","married","secondary","no",825,"yes","no","cellular",17,"jul",22,1,-1,0,"unknown",0
"3331",30,"self-employed","married","tertiary","no",1596,"yes","no","cellular",19,"aug",195,2,-1,0,"unknown",0
"3332",61,"retired","married","secondary","no",76,"yes","no","cellular",15,"jul",195,7,-1,0,"unknown",0
"3333",34,"management","married","tertiary","no",1184,"yes","no","cellular",5,"may",415,1,-1,0,"unknown",0
"3334",37,"blue-collar","divorced","primary","no",511,"yes","no","telephone",11,"may",42,1,-1,0,"unknown",0
"3335",30,"admin.","married","secondary","no",-68,"yes","no","cellular",10,"jul",327,1,-1,0,"unknown",0
"3336",43,"blue-collar","married","secondary","no",2160,"no","no","cellular",8,"sep",261,1,98,1,"success",1
"3337",50,"management","married","tertiary","no",383,"no","yes","cellular",11,"jul",502,2,-1,0,"unknown",0
"3338",46,"management","married","unknown","no",802,"yes","no","cellular",30,"jan",445,1,189,1,"failure",0
"3339",55,"blue-collar","married","primary","no",2171,"no","no","unknown",5,"jun",138,2,-1,0,"unknown",0
"3340",43,"blue-collar","married","unknown","no",91,"yes","no","unknown",16,"may",37,1,-1,0,"unknown",0
"3341",32,"services","single","secondary","no",284,"yes","no","unknown",28,"may",63,2,-1,0,"unknown",0
"3342",28,"admin.","single","secondary","no",127,"no","no","cellular",16,"sep",1334,2,-1,0,"unknown",1
"3343",31,"management","single","tertiary","no",6542,"yes","no","cellular",21,"nov",71,3,192,2,"other",0
"3344",35,"admin.","married","secondary","no",846,"yes","yes","unknown",19,"may",175,2,-1,0,"unknown",0
"3345",55,"retired","married","primary","no",4424,"no","no","cellular",5,"aug",67,4,-1,0,"unknown",0
"3346",87,"retired","married","primary","no",2190,"no","no","telephone",12,"jan",512,2,-1,0,"unknown",1
"3347",37,"management","married","tertiary","no",6815,"yes","no","cellular",8,"may",92,2,172,2,"other",0
"3348",31,"technician","single","secondary","no",40,"no","no","cellular",7,"aug",123,2,-1,0,"unknown",0
"3349",59,"retired","married","secondary","no",2126,"no","no","cellular",18,"mar",359,1,343,1,"failure",0
"3350",42,"admin.","single","secondary","no",283,"yes","no","unknown",19,"jun",446,1,-1,0,"unknown",0
"3351",54,"blue-collar","married","secondary","no",10,"yes","no","cellular",18,"aug",195,4,-1,0,"unknown",0
"3352",46,"admin.","married","secondary","no",466,"yes","no","cellular",29,"jan",169,1,-1,0,"unknown",0
"3353",45,"technician","married","secondary","no",1348,"no","yes","cellular",1,"apr",358,2,-1,0,"unknown",1
"3354",28,"management","single","tertiary","no",33,"no","no","cellular",2,"feb",271,7,-1,0,"unknown",0
"3355",46,"blue-collar","single","secondary","no",-100,"yes","no","cellular",8,"may",445,2,303,1,"failure",0
"3356",30,"management","single","tertiary","no",0,"no","no","cellular",18,"aug",124,3,-1,0,"unknown",0
"3357",39,"management","married","tertiary","no",564,"yes","no","unknown",30,"may",136,2,-1,0,"unknown",0
"3358",26,"technician","single","secondary","no",430,"no","no","cellular",5,"feb",450,2,-1,0,"unknown",0
"3359",37,"admin.","single","secondary","no",0,"yes","no","unknown",29,"may",147,4,-1,0,"unknown",0
"3360",45,"services","married","secondary","no",1621,"no","no","cellular",18,"aug",122,8,-1,0,"unknown",0
"3361",44,"technician","single","secondary","no",54,"no","yes","cellular",19,"aug",199,2,-1,0,"unknown",0
"3362",51,"services","married","secondary","no",7,"no","no","cellular",27,"aug",18,18,-1,0,"unknown",0
"3363",32,"management","married","tertiary","no",644,"yes","yes","unknown",8,"may",477,2,-1,0,"unknown",0
"3364",58,"technician","divorced","secondary","no",2270,"no","no","unknown",20,"jun",24,4,-1,0,"unknown",0
"3365",43,"management","married","tertiary","no",2100,"yes","no","cellular",21,"nov",105,1,-1,0,"unknown",0
"3366",47,"self-employed","married","tertiary","no",3072,"no","no","cellular",21,"nov",229,3,-1,0,"unknown",0
"3367",40,"management","married","tertiary","no",315,"no","no","cellular",19,"nov",321,1,-1,0,"unknown",0
"3368",25,"services","single","secondary","no",199,"no","no","cellular",16,"nov",173,1,92,5,"failure",0
"3369",34,"blue-collar","married","secondary","no",1924,"yes","yes","cellular",1,"apr",161,2,253,1,"failure",0
"3370",54,"retired","married","primary","no",235,"no","yes","cellular",31,"jul",28,5,-1,0,"unknown",0
"3371",29,"blue-collar","single","secondary","no",2891,"yes","no","cellular",7,"may",293,1,-1,0,"unknown",0
"3372",41,"entrepreneur","married","primary","no",39,"yes","no","cellular",21,"nov",549,2,-1,0,"unknown",1
"3373",27,"entrepreneur","married","secondary","no",47,"yes","no","unknown",18,"jun",114,4,-1,0,"unknown",0
"3374",35,"management","single","tertiary","no",-202,"yes","no","unknown",9,"may",1461,2,-1,0,"unknown",0
"3375",33,"technician","married","secondary","no",8,"no","no","cellular",29,"aug",462,2,-1,0,"unknown",0
"3376",32,"technician","single","secondary","no",562,"yes","no","unknown",30,"may",722,3,-1,0,"unknown",1
"3377",32,"technician","married","secondary","yes",-71,"yes","no","unknown",28,"may",78,2,-1,0,"unknown",0
"3378",30,"student","single","tertiary","no",146,"no","no","cellular",28,"jul",310,2,-1,0,"unknown",0
"3379",70,"retired","married","secondary","no",3175,"no","no","cellular",19,"oct",115,2,-1,0,"unknown",0
"3380",39,"technician","single","secondary","no",391,"no","yes","cellular",30,"jul",962,4,-1,0,"unknown",1
"3381",54,"blue-collar","married","primary","no",4503,"no","no","telephone",21,"nov",168,3,-1,0,"unknown",0
"3382",56,"unknown","divorced","unknown","no",2152,"no","no","unknown",6,"jun",67,1,-1,0,"unknown",0
"3383",34,"admin.","single","secondary","no",10,"no","yes","unknown",29,"may",310,3,-1,0,"unknown",0
"3384",26,"student","single","secondary","no",132,"no","no","cellular",1,"oct",194,1,119,1,"success",1
"3385",33,"admin.","single","tertiary","no",280,"no","no","cellular",12,"nov",189,2,-1,0,"unknown",0
"3386",26,"student","single","tertiary","no",10086,"no","no","cellular",21,"apr",110,2,-1,0,"unknown",1
"3387",46,"technician","married","tertiary","no",0,"no","no","cellular",20,"nov",531,1,167,1,"failure",1
"3388",40,"entrepreneur","married","tertiary","no",2644,"yes","no","cellular",21,"nov",110,2,185,1,"failure",0
"3389",42,"technician","married","secondary","no",1048,"yes","no","telephone",6,"feb",23,2,-1,0,"unknown",0
"3390",32,"blue-collar","married","secondary","no",0,"yes","no","cellular",20,"nov",189,1,170,1,"other",0
"3391",59,"blue-collar","married","primary","no",3372,"no","no","cellular",7,"jul",87,1,-1,0,"unknown",0
"3392",29,"blue-collar","married","secondary","no",9,"yes","no","cellular",25,"jul",236,8,-1,0,"unknown",0
"3393",53,"blue-collar","married","primary","no",-294,"yes","yes","cellular",31,"jul",10,22,-1,0,"unknown",0
"3394",35,"blue-collar","single","primary","no",293,"yes","no","unknown",30,"may",521,2,-1,0,"unknown",0
"3395",34,"management","divorced","tertiary","no",70,"yes","no","unknown",22,"jul",5,1,701,6,"other",0
"3396",55,"retired","divorced","tertiary","no",0,"no","no","cellular",18,"may",616,1,370,1,"success",1
"3397",47,"admin.","married","secondary","no",1265,"yes","yes","cellular",20,"apr",250,2,-1,0,"unknown",0
"3398",38,"self-employed","married","secondary","no",746,"no","no","unknown",20,"jun",256,3,-1,0,"unknown",0
"3399",33,"management","single","tertiary","no",23,"no","no","cellular",20,"aug",216,3,-1,0,"unknown",0
"3400",48,"admin.","divorced","secondary","no",0,"yes","yes","cellular",23,"jun",248,1,89,1,"failure",0
"3401",47,"technician","married","secondary","no",-938,"yes","no","unknown",28,"may",176,2,-1,0,"unknown",0
"3402",55,"technician","married","secondary","no",1205,"yes","no","unknown",5,"may",158,2,-1,0,"unknown",0
"3403",42,"admin.","married","secondary","no",874,"yes","no","cellular",7,"may",176,1,287,2,"other",0
"3404",55,"technician","married","tertiary","no",11,"no","no","cellular",21,"aug",588,2,-1,0,"unknown",0
"3405",47,"admin.","married","secondary","no",1387,"yes","no","cellular",14,"oct",158,1,826,1,"failure",0
"3406",53,"entrepreneur","married","primary","no",694,"yes","no","unknown",14,"may",157,1,-1,0,"unknown",0
"3407",60,"entrepreneur","married","unknown","yes",-284,"yes","yes","cellular",4,"aug",67,8,-1,0,"unknown",0
"3408",45,"management","married","tertiary","no",-52,"yes","no","unknown",19,"jun",202,1,-1,0,"unknown",0
"3409",73,"retired","married","unknown","no",739,"no","no","cellular",11,"sep",210,1,-1,0,"unknown",1
"3410",51,"housemaid","divorced","secondary","no",330,"no","no","telephone",21,"nov",218,3,-1,0,"unknown",0
"3411",31,"management","married","secondary","no",625,"yes","no","cellular",20,"nov",136,1,-1,0,"unknown",0
"3412",56,"admin.","single","secondary","no",2815,"yes","no","cellular",11,"sep",212,1,-1,0,"unknown",1
"3413",60,"services","married","secondary","no",1446,"no","no","cellular",21,"aug",283,6,-1,0,"unknown",0
"3414",35,"technician","single","tertiary","no",670,"no","no","cellular",13,"apr",278,4,182,2,"success",1
"3415",51,"management","married","tertiary","no",9796,"no","yes","unknown",6,"jun",110,1,-1,0,"unknown",0
"3416",59,"retired","married","secondary","no",3353,"no","no","unknown",12,"jun",148,1,-1,0,"unknown",0
"3417",47,"unemployed","married","secondary","no",2024,"no","no","unknown",9,"jun",169,1,-1,0,"unknown",0
"3418",58,"retired","married","secondary","no",53,"no","no","cellular",31,"jul",102,2,-1,0,"unknown",0
"3419",52,"technician","married","secondary","no",2619,"yes","no","cellular",18,"nov",77,2,-1,0,"unknown",0
"3420",43,"self-employed","married","secondary","no",1239,"yes","yes","telephone",23,"jul",355,3,-1,0,"unknown",0
"3421",58,"management","divorced","tertiary","no",26254,"yes","no","unknown",21,"oct",49,1,-1,0,"unknown",0
"3422",34,"management","married","tertiary","no",697,"no","no","cellular",5,"aug",166,1,-1,0,"unknown",0
"3423",37,"technician","single","secondary","no",274,"no","no","cellular",8,"aug",173,3,-1,0,"unknown",0
"3424",48,"management","divorced","tertiary","no",-478,"yes","no","cellular",17,"nov",87,5,167,6,"failure",0
"3425",60,"management","married","secondary","no",0,"no","no","telephone",18,"aug",280,3,-1,0,"unknown",0
"3426",25,"admin.","single","secondary","no",0,"no","yes","cellular",8,"jul",238,3,-1,0,"unknown",0
"3427",55,"management","divorced","secondary","no",204,"yes","no","cellular",11,"jul",1973,2,-1,0,"unknown",1
"3428",32,"blue-collar","single","secondary","no",1940,"yes","yes","unknown",13,"may",299,3,-1,0,"unknown",0
"3429",59,"retired","single","secondary","no",351,"yes","no","unknown",27,"may",1063,5,-1,0,"unknown",1
"3430",45,"unemployed","married","secondary","no",7203,"no","no","cellular",30,"apr",572,2,-1,0,"unknown",0
"3431",40,"management","married","tertiary","no",30,"yes","no","cellular",28,"jul",609,6,-1,0,"unknown",0
"3432",74,"retired","married","primary","no",0,"no","no","telephone",4,"sep",113,1,-1,0,"unknown",0
"3433",23,"admin.","single","secondary","no",1358,"no","no","cellular",27,"may",237,2,-1,0,"unknown",0
"3434",32,"management","single","tertiary","no",2,"yes","no","cellular",11,"sep",100,2,-1,0,"unknown",1
"3435",54,"management","married","tertiary","no",511,"no","no","cellular",17,"feb",1201,3,-1,0,"unknown",0
"3436",49,"management","married","tertiary","no",2005,"no","no","unknown",16,"jun",81,4,-1,0,"unknown",0
"3437",31,"blue-collar","married","tertiary","no",433,"no","yes","cellular",3,"feb",114,1,-1,0,"unknown",0
"3438",31,"blue-collar","married","secondary","no",360,"yes","no","unknown",23,"may",395,1,-1,0,"unknown",0
